position_id,party_id,statement_id,position_label,position_numeric,source_type,text_snippet,source_link
EUP0249,ECR,33,Tend to disagree,-1,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","ECR Co-Chairman Prof Ryszard Legutko once again warns of massive constitutional violations currently being perpetrated by the Tusk government in Poland. In a state governed by the rule of law, there can be no situation in which the authorities, as a form of revenge and censorship, take over a state-owned company by force by means of a resolution which is not a source of law, bypassing the legislative route provided for the act by virtue of the necessary signature of the President of the Republic of Poland. This is a blatant violation of law. This is an attempt to silence all voices critical of the left-wing government. In order to make sure that this government supports centralist agenda in the EU. We will not be silenced – and we ask all those that value freedom of speech to support our efforts.” The European Commission's refusal to approve Hungary's recovery plans until legal reforms have been carried out in the member state and a guarantee given that corruption cases will be investigated has been met with incomprehension by the Co-Chairmen of the European Conservative and Reformists Group (ECR) in the European Parliament, Prof Ryszard Legutko and Raffaele Fitto.",https://ecrgroup.eu/article/ecr_group_co_chairman_legutko https://ecrgroup.eu/article/ecr_group_co_chairs_legutko_fitto_commission_applying_double_standards_in_a https://ecrgroup.eu/article/consequences_of_russian_asymmetric_warfare_ukraine_should_join_nato_and_eu https://ecrgroup.eu/article/raffaele_fitto_on_alleged_government_attempts_to_silence_free_media_in_pola
EUP0250,ECR,34,No opinion,,,,
EUP0251,ECR,35,No opinion,,,,
EUP0252,ECR,36,Completely agree,2,"Recent interviews, press releases and social media communication (from party, party leader and/or leading candidates)","It is crucial to strengthen Member States’ defence capabilities as soon as possible” “The European Union should pay more attention to its common defence, and thus increase spending in this area. However, it should be remembered that NATO and strong transatlantic ties remain the basis of European security at all times, and that this will not change soon,” he said.",https://ecrgroup.eu/article/zdzisaw_krasnodbski https://ecrgroup.eu/article/european_parliament_adopts_the_european_defence_fund
EUP0253,PES,1,Tend to agree,1,Other programmatic and official party documentation,"The proposals of the European Commission open the way for a progressive economic governance reform. We must use this opportunity and the ongoing legislative process to reinforce the capacity for green and social spending, promoting shared prosperity, reducing social and gender inequalities and ensuring no return to austerity, better democratic accountability and greater coordination at European level, while strengthening our commitment to make public fi nances social and economically sustainable.",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
EUP0254,PES,2,Completely agree,2,2024 EP election manifesto of the party,"We continue to fight unemployment, poverty and social exclusion. No one should be left without an adequate minimum income. There is an increase of transition periods in professional life, which often correspond to unemployment periods. Providing an adequate safety net to all European workers to better protect them against the hazards of their working life becomes ever more necessary, in particular to compensate the cost of transitions from one job to the other and the loss of income. This safety net should be designed in full respect of the subsidiarity principle.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf https://publications.pes.eu/wp-content/uploads/2017/09/digital-economy-employment-social-protection.pdf
EUP0255,PES,3,Completely disagree,-2,2024 EP election manifesto of the party,"We want an Investment Plan for the Green and Digital Transitions to create new jobs and to reindustrialise our economy and make it innovative, competitive and circular. • We want a “Made in Europe” Strategy and joint financing for projects of common interest in Europe.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0256,PES,4,Completely agree,2,2024 EP election manifesto of the party,"Large corporations, big polluters and the ultra-rich must pay their fair share in Europe and around the world, through effective taxes on corporations, windfall profits, capital, financial transactions and the wealthiest individuals.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0257,PES,5,Tend to disagree,-1,Other programmatic and official party documentation,"Pension systems must remain public sources of income for old age, be gender-responsive and must give fair consideration to career breaks. Refl ect Principle 15 of the European Pillar of Social Rights on old age income and pensions in the monitoring and policy guidance provided by the European Union to provide truly fair pensions for both women and men. Continue to promote strong pension standards, allowing for decent life in old age across the EU.",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
EUP0258,PES,6,Tend to agree,1,2024 EP election manifesto of the party,"We strive for the reform of the energy market to guarantee price stability and affordability, to modernise our infrastructures and strengthen Europe’s strategic autonomy.",https://pes.eu/wp-content/uploads/2024/03/2024_PES_Manifesto_EN.pdf
EUP0259,PES,7,Completely agree,2,Other programmatic and official party documentation,"Fight for the protection of LGBTI rights everywhere, with the implementation of the LGBTI Equality Strategy. (...) Fully assess the LGBTI-Strategy 2020-2025 and incorporate the results in an LGBTI-Strategy 2.0 for 2025–2030.",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
EUP0260,PES,8,No opinion,,,,
EUP0261,PES,9,Tend to agree,1,Other (please specify),"The European way of life is an inclusive one. Integration and inclusion are key for people coming to Europe, for local communities, and for the long-term well-being of our societies and the stability of our economies. If we want to help our societies and economies thrive, we need to support everyone who is part of society, with integration being both a right and a duty for all. This means empowering those facing disadvantages, while ensuring our communities are united and cohesive. It means giving equal opportunities to all to enjoy their rights and participate in community and social life, regardless of the background and in line with the European Pillar of Social Rights. It also means respecting common European values as enshrined in the EU Treaties and in the Charter of Fundamental Rights of the European Union, including democracy, the rule of law, the freedoms of speech and religion, as well as the rights to equality and non-discrimination. These fundamental values are an essential part of living and participating in European society. - FROM Communication from the European Commission (2020), SUPPORTED BY PES AS MENTIONED BY CONFIRMATION EMAIL",https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:52020DC0758
EUP0262,PES,10,Completely disagree,-2,Other programmatic and official party documentation,"In a Union of Equality, sexual and reproductive health and rights, including the right to free, safe and legal abortion care and the availability of free, safe and modern contraception, has to be a reality for every person in the EU, as they are not only a question of healthcare, but also of fundamental rights. We want to include the right to free, safe and legal abortion care in the EU Charter of Fundamental Rights.",https://pes.eu/wp-content/uploads/2023/11/Resolution_EN_final.pdf
